	TCGA-3X-AAV9-01A	TCGA-3X-AAVA-01A	TCGA-3X-AAVB-01A	TCGA-3X-AAVC-01A	TCGA-3X-AAVE-01A	TCGA-4G-AAZO-01A	TCGA-4G-AAZT-01A	TCGA-W5-AA2G-01A	TCGA-W5-AA2H-01A	TCGA-W5-AA2I-01A	TCGA-W5-AA2O-01A	TCGA-W5-AA2Q-01A	TCGA-W5-AA2R-01A	TCGA-W5-AA2T-01A	TCGA-W5-AA2U-01A	TCGA-W5-AA2W-01A	TCGA-W5-AA2X-01A	TCGA-W5-AA2Z-01A	TCGA-W5-AA30-01A	TCGA-W5-AA31-01A	TCGA-W5-AA33-01A	TCGA-W5-AA34-01A	TCGA-W5-AA36-01A	TCGA-W5-AA38-01A	TCGA-W5-AA39-01A	TCGA-W6-AA0S-01A	TCGA-WD-A7RX-01A	TCGA-YR-A95A-01A	TCGA-ZD-A8I3-01A	TCGA-ZH-A8Y1-01A	TCGA-ZH-A8Y2-01A	TCGA-ZH-A8Y4-01A	TCGA-ZH-A8Y5-01A	TCGA-ZH-A8Y6-01A	TCGA-ZH-A8Y8-01A	TCGA-ZU-A8S4-01A
hsa-miR-136-3p|+1|0	3.80310554062034	3.74523409564071	4.355048391247419	1.5281080980164599	1.71834447146472	6.2969556041482	2.44216267324567	2.84253545997966	1.4651407824245601	4.09906593667036	3.13425834048383	1.4386425627194301	2.18141014266882	1.9839167226674699	2.41347268694638	6.232483230612121	2.82914974050011	4.94700039094374	3.08921015980008	5.19289327690016	2.9090488498374802	4.94503529891183	2.17844232626484	3.20471930968265	2.16513849359836	2.72571959973002	3.64987127488331	3.18389657418036	3.2069372223207497	2.1757355618399	2.95582443400761	1.54621017503265	2.60304319922733	3.20510204830679	5.6215718063904205	3.6518868149612898
hsa-miR-136-5p|0|-1	3.56059517477371	4.39553409985587	4.47065816538593	1.5281080980164599	1.8902739211945598	7.0019386952543305	3.2072068621792003	3.42579750098517	1.120309517513	4.4156275092386394	3.6633834960253195	2.1444751891668896	2.2545027764968903	2.06163546535539	2.6390295150759	6.31332420279092	2.61879295815886	5.11274971886506	3.40034185625157	5.38823197610765	3.66394866293132	4.4326992489869905	2.8167385410332297	3.46846974787845	2.01772881939223	3.23608718920784	4.382786280625	3.18389657418036	4.12662296138871	2.0137879064210797	3.98816224896505	1.66017592860437	2.68123483432029	3.9710743061510496	5.588494922424389	3.7342511684395703
hsa-miR-136-5p|0|-2	3.58243605666793	4.165460332956919	4.44826549890046	2.7785372533647	3.3152920994794797	8.23687442419424	4.29463126994957	4.31057787486511	2.58237012998902	3.9897934940913498	3.50762173768348	2.7792827676112	3.44634988083666	2.9610788119971003	3.7486448989655297	8.127918665234379	3.5762214728485096	5.16136828174319	3.6298513001965897	6.68779683124562	4.93721796457691	5.2134935269252995	4.23917886536322	5.3672492426013	4.16911023922368	3.41550281314231	4.28118091867474	4.13149064969484	5.46015380106151	3.60811699133201	5.599324520580501	2.53635723558771	3.6048388684009702	3.67196345609999	5.47241808062636	5.10762490531174
hsa-miR-136-5p|0|0	2.86778352130041	3.5236552609758403	3.4238776848555803	1.7236707863589298	0.502300208154844	5.806345262355849	1.92122165685666	2.96764141499884	1.30300336359854	3.97943666428696	3.33298459244963	1.1517924901511598	1.4060565612948301	1.5165034456402502	1.81737978176983	5.2250435922544005	1.5501051515951498	4.33431392759236	3.08921015980008	4.4148205945009495	2.62388502918569	3.7910094168858497	2.33068803451183	2.56847435585627	1.20596207535477	2.4241549578492596	3.42333477829449	2.28332154938975	2.8838667539452203	0.970484360409876	2.71720363119013	1.28709818038148	1.6778268196564299	3.4573356809894102	4.38977421330913	3.2654052705470096
hsa-miR-139-3p|0|-2	3.0668349906861097	2.6439420305221097	3.57620934678706	2.12083781935872	2.2473902532507997	1.48814605724604	2.99432464381779	3.70273584178623	5.14313338688614	1.8981800966383702	2.62919769025443	2.9713371610973196	3.31582458414662	0.6297935744348531	2.50796737343254	1.77686205170111	2.89296398815721	1.9872520279755401	2.4729289808248196	2.8891638140970404	2.9090488498374802	0.977630512137423	2.09583743242234	2.23231187963222	3.57178860412296	1.35597178477483	3.08726137073781	2.7281696492978704	2.03129128620237	1.1886105321974698	2.38521548642653	2.8563066418515803	1.95464757200514	4.328198672494779	2.31260822836461	3.33744279449695
hsa-miR-139-5p|0|-1	5.465846554598941	5.9284169948470495	6.37426752212129	4.80761552457384	4.553937254987651	3.89146770691159	4.8953644497713	6.297324732110259	6.43302368213853	4.63604372613053	6.43600361588621	4.612378372692071	5.43282156988337	2.42727056755865	5.07197509274864	3.9108067350093596	4.38726900185588	5.1044849136287	5.68716830144202	5.60022874139668	5.425801552222691	3.0894169197247203	3.29522544971043	4.47025827554554	6.51747201804762	5.2525040475115095	6.542492293520921	5.762150924105231	3.64701904774592	3.16925473143776	5.19583622578918	4.685172172317469	3.4119374030872898	7.56622147845315	5.69592389180882	5.37055233905825
hsa-miR-139-5p|0|0	4.7014232158734295	4.165460332956919	5.493491599727809	2.18865605698399	2.8153330398005	3.2364392914712203	3.50963702047241	5.0933135762507895	4.881074784494589	3.47433329776372	4.94599182142131	3.25599689497392	3.56603967859706	0.98929776167897	3.2979863739357205	1.91589787274449	3.5762214728485096	3.63968772730317	4.44030270470964	3.9620543808799	4.311801677554961	2.05310875358203	2.17844232626484	2.6176065771338397	4.762253731499929	4.13198158964227	5.180493551068889	3.5941271253525198	2.35528153197536	1.76500249858291	3.6230366743727402	2.9033568441785897	1.75216856507198	6.177049841198929	4.24634054708829	3.4715492783824105
hsa-miR-140-3p|+1|+1	6.446457714926421	5.48134893299343	5.2498534473642895	6.79317158227366	6.15751786170882	5.0484938907986	5.74023908651986	5.53865470657421	7.790553752920929	5.93081760377666	5.95291864175282	6.51444486923593	6.8874534292542196	5.95104234397252	6.13793671333568	6.15036710674973	5.879008375923519	6.07069218061012	5.92729970536354	5.96931899539171	6.334611454730281	5.54082512944345	5.37699958030751	6.33137500384662	6.410712740796981	5.77224198278411	5.62755661757334	6.2790295383164	6.02277678950634	6.56789406614733	5.57907002693212	6.2596354174476305	5.99478567620798	6.84836077984393	6.8741360969894405	6.75269221748487
hsa-miR-140-3p|+1|+2	8.80761072762438	7.63375744803253	7.44119901644382	8.81859172333208	8.01566609114734	6.63354167965916	7.91348565112067	7.63084638605897	8.81951316579323	8.01473582678929	7.63479255411638	8.34016073214989	8.73957007745443	8.20366138757339	8.137347777748719	7.3073859289600005	8.004683325800789	8.5814464860479	8.154949357082549	8.14225030634372	7.837113615003071	7.58631678319092	7.18579188505492	7.888166656424319	8.35827000012489	8.48072673590636	7.46031187508075	8.00753866931103	8.04253939624741	8.67689694499375	7.91047918678469	7.97787517617411	8.13880252786965	9.43881098174098	9.35057633254329	8.57767069874408
hsa-miR-140-3p|+1|+3	9.29683141595414	7.797468498866871	7.545088290439451	7.92728907964768	7.63534320913829	6.37573557900906	7.41170934657714	6.9290433570466305	8.34432412402681	7.45764857014644	7.37790317767435	7.60760682786991	7.877014222481151	7.24856166361374	7.658574533057211	6.32584852080989	6.85873068234151	8.931379442170359	8.65351620301999	7.163004363644349	7.199096369668981	6.42709992385818	6.05517059336841	6.84867032984802	7.50266203696787	8.35304184550685	7.66000965318642	7.0970476742671	7.35419789060873	8.07926674084007	7.35951974368977	7.15862138518	7.38202025480127	9.47854711761819	9.288711856305321	7.35287474317485
hsa-miR-140-3p|+1|0	2.31023563591627	1.95003505960143	1.5251413994711298	3.66938127868591	2.89826398052802	1.68097978042705	2.60123681409078	1.39199851997105	4.19499767788569	2.3479888783842005	2.08466350772995	2.82974591739919	3.2812608387029796	2.51277168908157	2.50796737343254	2.5914264547578303	2.07518165305068	2.1243674855914	2.06563720871562	2.70586531355182	2.9090488498374802	1.555058770203	1.32850303109355	2.4648860269863198	2.99461406053542	2.2458812141494	1.94012491782056	2.8027677920890097	2.61968906933739	3.24421254591192	2.43113837223783	2.75733658488161	2.38673478295609	2.5830413408915898	2.54492080354931	3.0678042764075695
hsa-miR-140-3p|+2|+2	3.5158957163257902	2.5877774851639	2.3973980168296802	4.325536077818009	3.66233818970914	1.68097978042705	3.50963702047241	3.5510447781538397	4.42920628056767	2.9457808570432595	2.46948647417612	4.03526432456597	4.06987277708659	3.6557735683995896	3.6063840151214	3.2469857311265202	3.49629859521012	2.9112282717084903	2.79018959908825	3.8559655430561603	3.5579253478510298	2.9606227959503504	3.3317792965035498	3.3857970268209	4.20362984584986	2.85574638458291	2.39398808331656	3.3671336312879996	3.7826723743292896	4.12692235404123	3.8257413209994797	3.5901006786215603	3.81019111091484	3.9160086398801695	3.66168393671049	4.16875538434928
hsa-miR-140-3p|+2|+3	4.220206105236	3.11051434823363	2.90460970166589	3.98761638992748	3.56416158022727	2.72605396116572	2.97120127783272	3.0827589809672498	4.409417907431901	2.61209900032388	3.2370404964370603	2.9713371610973196	3.89802806190757	3.1508435627380003	3.49543106322208	2.92353504190027	3.0127017356324903	3.5451428984263904	3.57580535108763	3.19790413035921	3.5579253478510298	2.6060748831694	2.33068803451183	2.8409209188443	4.30249342076877	3.49748277381409	3.05244066553012	2.6893723922666206	3.44369387779119	3.56977234494721	4.03352507587233	3.5901006786215603	3.2924616292872404	4.12468265607515	3.5285062005742205	3.67986733571113
hsa-miR-140-3p|0|+1	8.11984820917954	6.6096157053100395	5.968953416788441	6.89564951990642	7.0396143293336	6.013150932047259	6.31617701215411	6.02241532760298	9.29569738662944	6.707753686981469	6.82228335502763	6.8531725242128205	7.7293834704344295	6.22038755655069	6.746657351848191	6.702366729385309	6.131351925578651	6.84607189617818	6.98703018287511	6.37090469182467	6.922976335493259	5.80745066277421	5.83092766349796	6.889250410144169	6.2712099453445305	6.515105237989191	6.944980062200531	6.6411003414851795	6.577183934600621	7.042333625616361	6.68018697863417	6.76536859602336	6.352319479463151	7.64875747246081	8.117021368955651	7.05200816770862
hsa-miR-140-3p|0|+2	8.27961940322133	7.09081535964524	6.757893286435599	7.358229712014491	6.5998588748572695	5.95369432388111	6.413739614213151	6.6167738506003	7.70182429765054	7.140794623398451	6.9563696200385	6.77484672793739	7.262264415755429	6.833917041708901	6.86072775584336	6.526356007793059	6.75522619605025	7.66535328302256	7.31030668023518	6.85685386988102	6.40127791337076	6.435202083242659	5.99376286719769	6.78557628364598	7.13343810832704	7.30576293137452	6.84424616761049	6.66878783661725	6.69365177783635	7.29680900001808	6.48172953226993	6.924939707153911	6.84165841933465	8.53183172349641	8.4390699593775	7.35937765415792
hsa-miR-140-3p|0|+3	8.002234621540541	6.4959560854058	5.9650154638962105	6.28996403494017	5.96415250265962	5.28210364306537	5.53083517399951	6.1598677058476605	7.106050441884099	6.0666588748482	6.64670849243299	5.7425885480627095	6.273830784311349	5.9226842971036895	5.9737932379284	5.34063965963941	5.40804176416	7.2850394520509605	7.31649945336648	5.85829798352509	5.513506463602719	5.07516726071885	4.80496464979215	5.48445672527905	6.25484298649704	6.73805583927702	6.56737049492197	5.37287944127172	5.53251484551368	6.31322677592543	5.2351995215482	6.02981498728203	5.98325667644796	8.11847410807018	7.70521583524786	6.240087564262309
hsa-miR-140-3p|0|-1	4.576396752192419	3.9372686823436296	2.48800145717035	4.37003203696819	5.42140007965366	3.14125142830983	3.9370888737974705	2.55416137012662	6.9809127222236596	2.81210139351569	3.33298459244963	4.56847603448525	5.7176796612375	3.07790482362944	4.31708975146944	4.43481509361428	3.06903905736871	3.7067402077091898	4.75192834405545	3.81124477546608	4.87234438378473	2.71656598350215	3.4361920600815	4.20686634151522	3.21367393250025	3.45707502064189	4.26606359659699	4.14589068644619	4.17674595706697	3.7348247276144395	4.7739503992317305	3.94520230051638	3.36532756046008	3.5324823935093903	4.566259798861941	4.30075125951638
hsa-miR-140-3p|0|0	5.23022936046574	3.58232119200562	3.25354186754721	4.931548646880111	4.8738117608522495	3.3257335835368997	4.24729219665808	4.0805991874035	7.0686895576597095	4.10860133018683	3.2370404964370603	4.7628066389848795	5.74963546148882	4.02906589504036	4.46576649982633	4.48034091591667	3.8578510220492204	4.29127062632532	4.6768973730538494	3.81124477546608	4.90514578926196	3.57335276409438	3.8928454986936	4.20686634151522	4.20362984584986	4.15742402347873	4.12236795680696	4.46584661369849	4.10952070263877	4.775377440358519	4.965572407590249	4.35367303308121	4.17696773700745	5.0951742035427	5.3105614570467	4.18836756446599
hsa-miR-140-5p|0|-1	1.9559595122488702	1.95003505960143	1.24240538767051	2.25342891522476	2.72734263831033	1.9291157678082902	2.47541166806421	1.5603744285856398	4.21793181258896	1.16997033753782	1.5582955100687799	2.55767754953509	2.62902663948008	2.20553878311589	2.72022466907407	1.53941768468992	1.96072566368254	1.66639057703662	2.8821297710565	2.03341061498851	2.62388502918569	1.87396211641444	1.9149225683928799	2.29406370263387	2.16513849359836	2.2458812141494	2.4485716082590296	1.15750885137542	2.92354954579787	2.12374704731543	1.75084780430155	2.65107374004942	2.01628279154393	2.7809314243395495	1.9912643923306	1.98330735115009
hsa-miR-140-5p|0|0	5.4421521743798	5.2385042231645595	4.52516485959621	5.861713230471341	5.854199581806131	4.612863921217531	5.5189248868369996	5.53865470657421	6.6965420452391795	4.95427528201973	5.515268031032571	5.85649872825496	6.05600371036565	5.028412624008429	5.71121064500214	4.87060575633181	5.234168337144901	5.66700710194746	6.58350245340815	5.26927772141737	5.38762346608349	4.98972960738182	5.21031734764445	5.301115058272781	5.39059424298425	5.31035576215137	5.7357664198912	4.9734433631835	5.673014471353341	5.718443682765651	5.7920209779637695	5.426623934360349	5.4530172536692305	6.62192182504435	5.76334159037662	5.44581326880445
hsa-miR-141-3p|0|+1	7.1287408236497996	2.9415367058988897	8.89171254074111	9.25804135759894	2.53341553890583	2.07361155713151	1.59799660487299	2.08706889224219	2.50988437945395	5.59660853330077	3.2370404964370603	5.31673774734956	1.52899584564958	2.02329937444886	2.6390295150759	1.70197360634794	10.649020411949301	1.83572309586998	9.56638687023926	2.55128268475723	2.7735012024371097	2.28596851201513	1.17601393160093	2.02941270777161	4.78522871796754	2.14773927511963	2.01437648765681	1.8628501527396002	2.57054281526244	8.91153807322611	1.59818667349141	3.2329893714481197	1.01087558797591	8.40759113776961	3.896011547719	3.5032147708327206
hsa-miR-142-3p|+1|+1	2.8317647517381697	3.82027391869416	2.14235356944264	3.0577888181717	4.46151173119269	1.7685202919594898	3.1257834780579503	3.46876613339055	6.299634166821621	2.2479919379952	2.62919769025443	1.8829072155904498	4.36216715304234	1.72196013147214	3.06916953098635	2.78526961796212	3.1232588348193104	2.9112282717084903	4.3942033268026	2.65615566108298	4.003888466011221	2.91500305549144	2.09583743242234	2.23231187963222	1.4555165669692502	3.71870346774929	5.404113155341071	1.9959870595309699	2.57054281526244	2.1757355618399	2.014868703759	2.8563066418515803	1.5165590903199	2.08070119476409	3.34703438047642	4.45444305049921
hsa-miR-142-3p|+1|-1	9.51197765126317	9.524599247004119	8.09990575945152	9.61690423096027	11.0884391470143	7.8509533864275705	9.749954589897401	10.091416472619999	13.5326145061145	7.7655557010054	8.753236569523152	8.60209010435805	11.232661045002502	7.33326449746706	9.50606377815243	9.454611590266358	9.22205177102795	8.566481096300889	10.244503060783801	9.66728924838164	11.0886365291824	8.97944378550303	8.13243601645964	8.57736442474266	7.80484369269129	9.1372831932435	10.9978380280413	9.04274319610249	9.32921950155405	8.16133771963698	8.42345522459091	9.412217098061198	7.4337605100103294	7.21915472619206	9.41619432917642	10.9476372231503
hsa-miR-142-3p|+1|-2	6.196792646937991	4.6360634850319	3.6759421255172997	4.931548646880111	6.86763339635611	3.14125142830983	4.36728413433167	5.1472130718841	9.311776573665401	2.85805134363145	3.50762173768348	4.21686836891824	6.69736758705279	2.02329937444886	5.16191702809344	4.60888533958396	4.19813763103808	3.4954407278280497	5.9593141974555	5.13962678021702	6.890582391617969	3.41849826999432	2.4683900309389197	3.64473026112511	2.01772881939223	4.38984850975637	6.73868766850517	4.0724086487151006	4.64870147034673	3.24421254591192	3.5205560276770895	4.403618076347961	2.07539234777279	2.7179365912915703	5.4480383802410595	5.97805103947059
hsa-miR-142-3p|+1|0	8.839136201332849	9.0112657031143	7.7772719785583195	8.60251525110669	9.99802804853949	7.551099586531969	8.50578548482646	9.315427656883099	12.4410666802669	7.229773846540611	8.20945481399019	7.508470337523541	10.1380821904743	6.34412843254125	8.54298978071359	8.4044827279479	8.41379090389489	8.101980214420639	9.743827802560618	8.59473312326164	9.93057183926108	8.25082338919588	7.289320884345269	7.93858272268554	6.610454719612889	8.660527239777139	10.6764436677419	7.7725551678783	8.52123816173325	7.48113028343082	7.54846430017057	8.41838789677328	6.515953533385099	6.54234259086602	8.71074907988458	9.918770404951019
hsa-miR-142-3p|0|-1	7.94858730008334	8.89457528098107	7.657939831943031	7.42477678815907	8.47758537700063	7.28960285938411	7.57973743797863	8.034560776103019	10.8750764349491	6.9297428378485195	8.35081923328566	6.1964566099255896	8.87756232434288	5.26447265607567	7.178825107965161	7.3509296682334195	7.4501887557196795	8.160954466813019	9.530431565851659	7.394733472822	8.37091367664132	7.0922252064855495	6.2153649754478	6.83315361416659	5.360314782725	8.5887028373057	10.2722597817284	6.51918928416152	7.12235393297789	6.528450358981759	6.58436804950172	7.35756557280323	5.30033949143576	6.514809883372849	8.867565907988	8.64397925747789
hsa-miR-142-3p|0|-2	3.64604223962592	4.946340589842009	3.27914183309512	3.51942576543697	4.72272173454244	3.0393367009127794	3.03948836655662	3.46876613339055	7.311924487248921	2.6903844622508197	3.73538068743002	2.6727309416513796	4.71277356029892	1.2101547902141498	3.24409377508597	3.27308963493344	2.69237296049182	3.4439649890366604	5.56070671428334	3.29853886201967	4.509628459019999	2.9606227959503504	1.9149225683928799	2.96000190892785	1.20596207535477	4.41115720439743	6.35160904001595	2.52282395035933	2.9621699782602002	2.22591561454539	2.2887370826345697	3.1573702198868596	1.95464757200514	2.2682617780295096	4.72348996346707	4.16875538434928
