	TCGA-OR-A5J1-01A	TCGA-OR-A5J2-01A	TCGA-OR-A5J3-01A	TCGA-OR-A5J4-01A	TCGA-OR-A5J5-01A	TCGA-OR-A5J6-01A	TCGA-OR-A5J7-01A	TCGA-OR-A5J8-01A	TCGA-OR-A5J9-01A	TCGA-OR-A5JA-01A	TCGA-OR-A5JB-01A	TCGA-OR-A5JC-01A	TCGA-OR-A5JD-01A	TCGA-OR-A5JE-01A	TCGA-OR-A5JF-01A	TCGA-OR-A5JG-01A	TCGA-OR-A5JI-01A	TCGA-OR-A5JJ-01A	TCGA-OR-A5JK-01A	TCGA-OR-A5JL-01A	TCGA-OR-A5JM-01A	TCGA-OR-A5JO-01A	TCGA-OR-A5JP-01A	TCGA-OR-A5JQ-01A	TCGA-OR-A5JR-01A	TCGA-OR-A5JS-01A	TCGA-OR-A5JT-01A	TCGA-OR-A5JV-01A	TCGA-OR-A5JW-01A	TCGA-OR-A5JX-01A	TCGA-OR-A5JY-01A	TCGA-OR-A5JZ-01A	TCGA-OR-A5K0-01A	TCGA-OR-A5K1-01A	TCGA-OR-A5K2-01A	TCGA-OR-A5K3-01A	TCGA-OR-A5K4-01A	TCGA-OR-A5K5-01A	TCGA-OR-A5K6-01A	TCGA-OR-A5K8-01A	TCGA-OR-A5K9-01A	TCGA-OR-A5KO-01A	TCGA-OR-A5KT-01A	TCGA-OR-A5KU-01A	TCGA-OR-A5KV-01A	TCGA-OR-A5KW-01A	TCGA-OR-A5KX-01A	TCGA-OR-A5KY-01A	TCGA-OR-A5KZ-01A	TCGA-OR-A5L3-01A	TCGA-OR-A5L4-01A	TCGA-OR-A5L5-01A	TCGA-OR-A5L6-01A	TCGA-OR-A5L8-01A	TCGA-OR-A5L9-01A	TCGA-OR-A5LA-01A	TCGA-OR-A5LB-01A	TCGA-OR-A5LC-01A	TCGA-OR-A5LD-01A	TCGA-OR-A5LE-01A	TCGA-OR-A5LG-01A	TCGA-OR-A5LH-01A	TCGA-OR-A5LJ-01A	TCGA-OR-A5LK-01A	TCGA-OR-A5LL-01A	TCGA-OR-A5LM-01A	TCGA-OR-A5LN-01A	TCGA-OR-A5LO-01A	TCGA-OR-A5LP-01A	TCGA-OR-A5LR-01A	TCGA-OR-A5LS-01A	TCGA-OR-A5LT-01A	TCGA-OU-A5PI-01A	TCGA-P6-A5OF-01A	TCGA-P6-A5OG-01A	TCGA-PA-A5YG-01A	TCGA-PK-A5H8-01A	TCGA-PK-A5H9-01A	TCGA-PK-A5HA-01A	TCGA-PK-A5HB-01A
hsa-miR-508-3p|0|0	12.269027720829401	11.3369495987496	13.069237901305401	12.502094306367303	13.3533419598349	11.6985822661779	7.6434182954865895	6.24590084131166	4.26776671943523	14.5813042769112	5.64838637078287	13.8984331142513	13.115589937723101	10.5289315372205	12.7801705941765	10.294817347785699	14.4343341701014	9.89246246740369	13.804217624722801	15.8935393203034	11.0048447257975	15.6739831948157	7.748700164393179	13.133102133432699	15.3081574686127	10.3801167505134	15.955329042894899	14.530279835774099	14.4383870227964	14.437728951147301	12.5661865473256	15.806892912813	12.855506052119901	15.8016565049623	9.33385815361268	12.464404032128598	13.5601527557776	8.00280697161394	12.126477267298698	14.1775932537819	6.169673406495369	15.226968729008501	9.684395138847641	13.903122285628099	8.30781346583797	13.526281298831101	7.82225490583681	8.54131123876485	14.3758836853069	7.39943849741155	14.1566953902459	14.8733956216357	13.665751626252	5.4232114300966705	12.9264558779481	15.138772237722002	13.741674639603	8.64833168972769	6.71339877814798	5.708510707057309	12.754013519449	16.0175235472857	9.440812638081722	16.267749058241197	11.432338313694999	14.529051360164301	14.6010427909427	13.6974069021364	13.7377543580851	15.2835070630106	10.186603375791401	16.2039330534477	12.1366802161696	13.1803743399895	7.085441971193321	12.105483187594599	15.7119619422708	13.702457534870401	13.982590732186502	8.40434396141944
hsa-miR-508-5p|0|+1	4.97682188876888	3.75848210262973	4.72712858209169	4.3181007848394195	5.766972100072089	4.50358081228157	0.50830333493484	0.7692011599704031	0.0	6.5071834374885595	0.35715624530390705	7.04713918380235	7.0332022592084	2.94483834672609	5.45341638171782	2.13529569612593	8.12206260135806	2.3216033132812797	5.93569321207013	7.69152369354072	3.59064552952416	8.13639124829491	0.756873641080348	5.996421421575731	8.29130839712025	2.94965934084885	8.43223735535997	7.21863532090943	7.00643262826221	6.52820113509629	5.56483902143443	8.25480704410991	4.65169662330476	8.140095728891799	2.4105129057359798	6.026136418712291	6.5653561805233	0.0	3.84280674896227	7.106367625347559	0.600528888283922	8.7717217333695	1.7617622365273702	5.43192760117558	0.9163360932223541	5.16263557224772	1.01076511031037	1.28203216972824	6.8342186423155304	0.7152803748452081	6.841681798678611	6.77684568153607	6.75683352202154	0.217938415760375	5.16149249255893	6.95245247174762	5.83588235706772	0.9126989537133778	0.47058498102708707	0.30738385207620195	4.794951160517059	8.01839472719386	2.07770752778779	9.30235443690307	4.14145489828257	5.59999326676085	8.21447174360788	4.43832776183684	7.18349934103535	7.62138986182726	3.2055823939063104	9.650268635707551	3.60329564566756	5.958280629962231	0.0	5.1763770670778495	7.87055442931975	7.46939377825634	7.62807168782238	0.627885901991173
hsa-miR-508-5p|0|0	7.84345005589732	6.3055046972565805	7.80998555782059	7.5049293206617	8.6191116503626	6.9736225239641705	3.06894380235129	1.1202698862876002	1.09858306829875	9.72973356346993	0.881817869018075	8.93252050594131	8.67449652116686	5.61928032636008	8.207122972861429	5.72566088630232	9.81936772543071	4.4683818322085	8.70342060157378	10.9998785780675	5.91598876614888	10.664628733730698	2.5431922939484	8.41113778258323	11.0033794333974	5.69343701109746	11.1078297569922	10.5454852283834	9.33645888059498	9.44063507828789	8.14541137620196	10.9348042508338	8.493201569308269	10.534354056163599	4.3602550161234	7.78198102066105	8.70208710328573	2.63970741587962	7.212291694352079	9.42683984287559	1.1957764468067902	10.337359935231099	4.92792851852559	8.84003506840424	2.7586346654475498	8.37846185776254	3.05447549626644	4.00306556112458	9.16344639095363	1.5486372407965001	8.958721167255721	9.75495754180508	8.867392176549302	1.09861679165367	8.271760708243	10.1018673896175	8.66487745946051	4.151267612476899	2.160610749833	1.59379561573612	7.52173503049003	10.4964827728655	4.37770322147933	11.667684258229599	6.61885622381737	9.12605204938646	10.1706718988396	7.770255476715679	9.590836680113382	10.656725143731	5.50110835069149	11.5273188984858	7.4029878675224605	7.8418403930759295	1.04564325118875	7.84881387696151	10.0928517902293	9.391939258038029	9.65249565848375	3.81631023380745
hsa-miR-509-3-5p|0|-1	3.0774159920888198	0.164163427282966	4.72712858209169	3.6508666701664305	3.8888906380636503	2.7489064154625	0.50830333493484	0.304248495568403	0.5425820451754061	1.89766822027948	0.35715624530390705	5.56532356366679	6.54744057932179	2.1888180403514497	5.354277178935151	2.9609829970167	8.00324390645806	2.61856994313762	4.20156014499776	6.2343333890778	2.4862170154353502	7.4095065022697595	0.0	5.52229853229468	7.2396208712506	2.09116803102997	6.98009625526116	3.7951726958856	7.4358723202840995	5.94966239851282	3.21321167929658	7.274953903529299	6.28809496507061	6.03483508927945	0.932639388708712	5.087535904515731	5.308097363731441	0.904587194301506	1.9113904929628	6.49565241778036	0.0	6.778651917298549	2.45505802620195	4.57600323616432	1.47229656780432	4.99875183516106	0.0	1.05231822261147	5.93834896832703	0.97284216037072	6.47587844951603	6.1592943597676095	6.074109134523599	0.217938415760375	5.34701898265871	6.48952775786909	4.80608393566837	1.5781026121691497	0.0	0.30738385207620195	4.09862964879374	7.81624808406151	2.48592690054259	7.14462425824683	2.9296379842672207	4.8907105310803605	7.40122020761361	5.44594853411538	5.88850407121755	5.06500040497425	3.03045958901763	8.7029727994514	4.7595693422271905	4.316499084482991	0.773594987599698	4.3543649249851	6.44746285665396	7.44127791194331	5.48477716848997	0.627885901991173
hsa-miR-509-3-5p|0|0	5.77400891675308	1.96065527381045	7.00249736175236	5.82571090344402	6.9392674882362595	5.575314661119701	2.19855693837619	0.5553749786240629	1.09858306829875	5.10151670271036	0.35715624530390705	8.3381634157765	8.72232553676986	4.29528784735481	7.59129622505717	4.915622997817651	10.3800463776238	5.056437432905691	7.23027172629575	9.4085108964449	5.0339149569589905	9.84913662110392	1.3838237685979098	7.3811437591414	9.415858734252279	5.41199715880309	9.75293484066037	6.911240749434401	9.58506198835859	8.528186328802429	6.28446588024637	9.48150692491827	9.01809671209393	8.48740831962368	3.8932325095851406	7.82460945720795	7.53635985874273	1.20665144769654	4.0967681333527	8.27367770093811	0.8273381728653091	9.38438014747823	3.5558215802876	7.459736218080809	3.30351208772375	7.29346062679065	1.86352084686922	2.01528423988598	8.52735337591326	1.95906909203294	8.6865224067961	8.50127993501755	8.6230142585883	0.860249286969775	7.45417811944048	8.803789156172561	7.61004286446061	3.64077508064105	1.10903529950175	0.776007140223667	6.293408272422969	10.6719159109376	4.7425922285730495	10.0953725241485	5.54635734716785	7.811151889661	9.925253127383991	7.825333897456209	8.22706622608098	7.50988713116506	5.12744224329709	10.913886458857501	7.011017784738151	6.21914818895692	0.773594987599698	6.974533461533889	8.83228417492767	9.53645919212678	7.96978044154241	2.268162529535
hsa-miR-509-3p|+2|+1	6.709148690407151	5.83694714518079	7.37894465073713	7.38947632322701	6.79846407346956	7.04774055810803	2.8749241435932404	1.52516793293482	0.296649505033386	9.57168372452615	1.56865966702908	7.563444942174491	5.87463041773621	5.134532226763019	7.30120592992924	5.3470021850268	7.63693721993222	4.54098468117446	8.09986528722152	11.390121707059901	6.09180123360832	9.608111048607869	2.3614732085336096	7.49856151327144	9.93265391356191	4.318616929631331	9.31810133024867	8.51145391974941	8.47111568670014	8.852499112171369	7.004743789803281	9.369306421632839	8.61440347930186	9.489668856921279	4.71249810455413	5.631857116562379	7.04451406254965	3.90228010951108	7.12697462457079	8.67723251991038	1.7325841775122601	9.99686990159219	4.04808671982883	7.76486849272863	2.44269954189371	7.8578356805881295	2.60285998245329	3.65918006906106	8.940569826979	1.834795754636	8.48810868195448	8.696360802016379	7.204529818393589	0.860249286969775	7.58397451100716	9.22048645587779	7.338858079029889	4.020078099448759	1.55009098545793	1.3468156210125	7.13047370512809	9.49009763157728	4.27856213613339	9.82987504936251	5.46352561148032	8.7759475980419	8.712969341756981	8.653380101289061	7.742371882771059	9.184192350940581	4.10764814238879	9.63471108270902	6.54599030123883	7.585031985579589	2.57692612717488	5.967560649599509	10.5955829774241	8.53984246812821	8.54567916876058	3.2406398789077095
hsa-miR-509-3p|+2|0	4.55486658340205	3.5064480731789303	5.78814703663357	5.55713397841794	3.8291802133618797	5.15516656257222	1.03979893729157	0.7692011599704031	0.5425820451754061	7.35599234739212	0.0	5.32222681724692	3.6076649775487297	3.12874721856116	5.75492851319911	4.02411771734209	5.15209661421809	2.74688841479052	6.0963748109051	8.87742318755209	4.54379775755971	6.70553216101718	0.9409307307743259	5.7720212010639695	7.2467778022725	2.2229730473838702	6.85718863326163	6.18703473008134	6.84493382250416	6.371191835906299	4.51023645070227	6.97699746404379	7.079116815019799	7.000030601768401	2.9663818199404197	3.0903553239630197	4.646473506198309	2.1660839536115	5.1691923055002995	6.62205243126126	0.0	7.58289329350621	2.24370760505061	5.463080993888121	0.0	5.82963771384828	0.8575698526046049	1.9499552917367802	6.59154636696729	0.97284216037072	6.58731820179398	5.876347355441459	4.80856485960888	0.217938415760375	5.2048313704999005	6.78136404470348	5.57667777847484	2.3763401930792405	0.254395228460076	0.43956199474053703	5.22649138238682	7.257133481418309	1.9111795442188102	6.61020934917006	3.85189545591311	6.609451096015401	6.073947918331679	7.45071622402039	5.52102831239885	6.10242183730452	2.8311039853176405	7.14400534317321	4.32863671093268	5.68966396722048	0.773594987599698	3.52739065823892	8.31694721235958	6.386843795330741	6.4068343593817	1.78820332651947
hsa-miR-509-3p|0|+1	9.6205982295489	7.69657912562707	10.5239286363521	10.0013258757733	10.520116414839698	8.900079174800961	4.64820410017282	3.8925601563578796	2.06902827061535	11.696927799703698	3.57954759261823	11.3732161252172	10.1176358377102	7.72252841912086	9.483817994608689	7.182037171474071	12.0034442161059	7.59205315269642	11.252911894741	13.466379181251199	8.57009345971166	12.9189749722222	4.8944636301234405	10.1192273645708	12.5573472704253	7.596924876374309	13.520008722855	11.4585959474315	11.414309995859199	12.050185771302301	10.3391256508345	13.1126454365978	10.6396526332565	12.552698428018802	6.4744847198061	9.58653970521966	11.1282441905394	5.805719436343661	8.87802492520646	11.036240211654198	3.85030742304914	13.0014350240271	7.08215492702242	11.073420599026301	4.81060462787316	10.817043808639697	5.364333786208981	5.565443001357799	12.2113904010986	4.64775108649214	11.719928486951098	12.1669180778834	11.102573314132302	2.91127274702759	10.455256996007801	12.696917039304699	10.1693570369681	6.264921236526611	3.65192839959705	2.95747966700912	10.166446271679199	13.3138043317258	6.72060777556814	13.7677472244276	8.57175390709515	11.8493388881601	12.031687244440802	11.2590392589148	11.1191679519116	12.691205618757602	6.69933824012013	12.9481722709097	9.31842714946413	10.3164269324789	4.4548976433199	9.112665384381199	13.221867271506698	11.000189769492302	10.758664123515198	5.77378380360613
hsa-miR-509-3p|0|-1	6.458329501492099	5.7426809342065	9.46763804533367	8.71121549144542	7.690756326640309	6.3364239654571195	3.7730778185017	1.7431929645190802	0.935953123612947	10.1846368275946	1.69919118523738	8.35746929980518	7.403312970993249	5.67355144370803	8.70141950209936	6.32306788861575	8.25533492793361	6.5694538940552905	9.4299317111345	11.5661175674004	6.87033161072999	9.481018459942339	2.6527518304297404	8.10961164375998	9.23334441118585	6.30112449814254	9.58018335366723	9.36061109151809	9.84818930613693	8.865095925768609	7.2148561436988095	10.615300335744699	9.81904403663933	9.4180730400929	5.18752348560216	7.077068416276151	7.71708372031121	4.27143943562635	7.79251080580086	8.94302031823778	2.28452670234703	8.992586214806401	6.001482841098371	9.68341156932407	3.0946054894860797	9.28981658013674	3.01878655397579	4.4788563375139505	9.627162312676369	2.95213293388345	10.2262102559868	8.454807097344789	8.102189091772981	1.39544888857822	7.8510503218461505	9.46846711018513	9.00768826261214	4.22120282252052	1.3463526619175201	1.80461022532883	8.19797925750332	11.0687740801113	5.11245712506113	9.238649794181171	7.29694413564643	11.497090783228199	8.14452368723195	10.9805231041972	8.047831406729571	8.706160562294201	5.9382443064493895	10.533740598916099	7.979714079444849	8.66499615361497	3.19527360851046	5.55060534948978	11.4269434986945	7.88693365425074	7.497907841230731	3.1549126717282796
hsa-miR-509-3p|0|-2	5.740119686367231	6.09780117755254	9.25212991576625	8.56474286421077	6.38687778772963	6.4550739203265595	3.1739512933840297	1.26822574602845	1.71496438051642	9.71662012133179	1.56865966702908	8.06163671439995	6.97516231548113	5.714394597816451	8.73910085163885	5.823995250486389	7.69228864670223	6.5253988465091695	9.02457708723828	10.983175845605901	7.2101163103047	8.52968040410617	2.07696339199052	8.055227901384441	8.912353033282631	5.61761302640421	8.424241187519469	9.090311132675051	9.206322203447119	8.207922972759281	6.54951880295083	10.257846708173501	9.57678643392301	8.911027809013211	5.626197561407911	6.864260775760349	7.06035300960496	4.78640124559257	7.49962070707994	8.50637264047119	2.3590090547311697	8.57659042661149	5.83016535419995	9.48379622520798	2.66081381122002	8.936871567135881	2.82576051215939	4.24013569048219	9.575140871930099	2.53941119457716	10.3166693019196	7.354682178218041	7.701688418964139	1.71500837618877	6.92282989418312	8.97908756627675	8.481637578406499	4.499706829317749	0.254395228460076	2.15159725733512	7.55123091137213	10.5070380008332	4.34540730628635	8.00558632824917	7.019850544599779	11.355461664216401	7.751299041653639	11.110424375400699	7.53390566510588	7.61983391110309	5.724708101450651	9.848934566733481	7.44897837819718	8.53409008282322	2.81372109780401	4.84121989024999	11.1599793089329	7.6231240133406795	7.60213528174288	2.3475924182259
hsa-miR-509-3p|0|-3	2.03044121273799	1.6082293747803402	4.05485887295254	4.20960163643308	2.2641937316569503	2.00418418816935	0.27642308005285104	0.0	0.0	5.60237726033682	0.0	3.28088189105802	2.81261342061523	1.8124817026216	3.85899502363675	2.89670121441035	3.3109628245939904	2.40176927252391	3.95767063615857	6.761580512104219	2.89613528058105	5.10752582032049	0.0	4.05899057473704	5.47869417222337	1.39531759538166	4.8130742669304505	5.594014733642799	3.8695086918286403	3.51078663000956	2.64161104877404	5.890079947315309	6.39249946406902	4.5268683782647905	1.24070955233572	2.3831890987313797	2.5383094896790097	0.522060155000112	4.34568051216525	4.36785335629767	0.0	4.07841640986145	1.7617622365273702	5.58845468001511	0.0	3.64831702197232	0.26663170856359103	1.38448608149999	5.771993889631469	0.7152803748452081	5.60224427729434	4.248376282000979	3.45365236573487	0.217938415760375	2.72109209997853	4.95596577468754	3.59444809464105	0.9126989537133778	0.0	0.43956199474053703	2.93406866143749	6.07007846259449	0.9413980414785709	4.322531921751319	2.2663517505778996	6.59729904392896	3.72897862686311	6.406672114919901	3.4883877487341404	4.29853182666079	1.5351204841233799	5.84622459747486	2.65378674871019	4.11138180170958	0.0	1.8068506799561	6.891025078913599	3.1747670461587996	3.95136446005747	0.627885901991173
hsa-miR-509-3p|0|0	9.671894984692061	7.69657912562707	11.001053807906	10.3194869329632	10.183857350715801	8.917256250813349	4.8412514374996904	3.61697080834468	3.05402068123124	12.4384617092204	3.6130533928751998	11.0285007736413	10.0175540753201	8.04537832016134	10.1285567391506	7.76930484479713	11.440604454237098	8.473590746442	11.659521358095601	13.651425659895999	9.00307181218687	12.3194152821966	4.8606089571801	10.4617344311611	12.224350883473699	8.460092556508599	13.3894880791972	11.656789712876801	11.9218526764488	11.8580774013767	10.0367715444933	13.273753471091599	11.4231101855827	12.1709759499896	7.02034016709	9.05914915078602	11.0799170164255	6.1713012133139005	9.55273772528893	10.9962087715431	4.10957605102857	12.759943258824402	7.65503168595904	11.2327352099793	5.32343886713492	11.326349084384999	5.32103371013309	5.759050607866629	12.1307954508942	4.70211936821728	11.513646279486899	11.704630617802598	10.7488507549976	2.91127274702759	10.794290490465698	12.460573889410998	10.588526164656301	6.622393456561889	3.6069710230695	3.5466815932210802	10.290780043911	13.578012689393	6.88690988065318	12.563655560401301	8.982605236304051	12.495614110468399	11.3168597286497	12.025589285583901	10.6417341251461	12.336363181575901	7.41061370757489	13.045466620686	9.38316487971237	10.8736928799944	4.71084031809442	8.39926060665843	13.269501537839199	10.849277036149001	10.250436278553599	5.79519258581859
hsa-miR-513c-5p|0|0	4.43893442846555	3.97296544020643	5.047117414457889	4.28283332863399	5.226391489870269	4.7495296392886	0.70802356350224	1.7431929645190802	0.0	9.09824176243325	0.0	6.47384157074656	6.728150714906469	2.68788100824558	5.798681188293741	3.68666306821722	7.41895735978204	2.8070069389673598	6.153168483034309	8.87303409045271	3.86582488387487	7.929698675706769	1.25074910405402	6.47095232090292	8.33896793462885	2.40052956468982	7.40424795220631	7.181107668835889	6.65842783527132	6.571620354806241	5.079834989006089	7.741060521327679	7.01765695479742	7.64772994837945	2.14008109470257	5.61576467770557	5.798274183238	1.45628970421401	6.4668604323582	7.1102074105128095	0.0	7.57783100606374	2.19745070088316	6.6832932180250895	0.9163360932223541	5.947901113942041	1.39174962370781	2.30377641665882	6.85584696787537	0.7152803748452081	7.0235832874075	7.2199728798689495	6.25961841483054	0.217938415760375	5.88224339350365	8.00030190876738	5.8659832479352305	2.4940216091228398	0.0	0.5606399937132529	6.034047930871201	8.630333522379791	2.07770752778779	8.61590376764189	2.3818960420196	6.207347832854179	7.44789044625542	5.3503570924206505	6.749093538452571	7.42512157149159	2.87323989752308	9.04166238380302	5.31985643106069	5.4922168457368805	0.43803962208855196	6.47561418832388	7.9355475121065195	5.63307274006779	7.67989196813704	1.2407705485866598
hsa-miR-514a-3p|-2|-1	7.62741058707504	7.3183099512957694	10.3657334578605	7.777237873413429	8.75032456938343	8.53694264382749	3.81697540353701	1.7431929645190802	1.37741240750281	10.212928645545	2.0320600451670603	10.339678051162801	10.6657429757669	5.5305788152596405	9.69281789686434	6.54899625416297	11.8560541923145	6.58670600746991	10.7480619657551	11.9829467466131	7.0663977947242405	10.687665985239699	3.38233593881536	9.98359747742749	11.2071018185919	6.644587740325769	11.3861914026884	10.922428058971901	11.268644790433301	10.989366017637801	7.869000348099379	11.2833168263625	9.024984791926741	10.9839471603344	4.97469554380802	9.662595218401071	9.157217429030721	4.09863534114995	7.542994541051931	10.106818595076302	2.84704840634139	11.651458501865802	5.80724624144455	10.219860614418199	4.00758789177876	10.3266834082829	2.86648716398956	4.60092135624246	10.039087373375802	3.17353174761888	11.545476189800699	11.3927724350323	10.5419172736553	2.19772345328316	8.6327264764362	11.4806246305502	9.27497465000012	4.304108415341919	2.160610749833	2.22671075833967	8.62571866235951	12.9081716440208	4.99245156507914	12.341253619591	7.47502768369188	11.4250085185496	11.787589452083099	10.6731863328401	11.5565736468876	10.6939872329395	6.37941546951294	12.6459605596393	8.42037485544497	9.29600262387896	3.58467726451926	9.257272223650759	11.840436485525801	10.0542306068957	10.9869280487168	3.9748110152425293
