	TCGA-3G-AB0O-01A	TCGA-3G-AB0Q-01A	TCGA-3G-AB0T-01A	TCGA-3G-AB14-01A	TCGA-3G-AB19-01A	TCGA-3Q-A9WF-01A	TCGA-3S-A8YW-01A	TCGA-3S-AAYX-01A	TCGA-3T-AA9L-01A	TCGA-4V-A9QI-01A	TCGA-4V-A9QJ-01A	TCGA-4V-A9QL-01A	TCGA-4V-A9QM-01A	TCGA-4V-A9QN-01A	TCGA-4V-A9QQ-01A	TCGA-4V-A9QR-01A	TCGA-4V-A9QS-01A	TCGA-4V-A9QT-01A	TCGA-4V-A9QU-01A	TCGA-4V-A9QW-01A	TCGA-4V-A9QX-01A	TCGA-4X-A9F9-01A	TCGA-4X-A9FA-01A	TCGA-4X-A9FB-01A	TCGA-4X-A9FC-01A	TCGA-4X-A9FD-01A	TCGA-5G-A9ZZ-01A	TCGA-5K-AAAP-01A	TCGA-5U-AB0D-01A	TCGA-5U-AB0E-01A	TCGA-5U-AB0F-01A	TCGA-5V-A9RR-01A	TCGA-X7-A8D6-01A	TCGA-X7-A8D7-01A	TCGA-X7-A8D8-01A	TCGA-X7-A8D9-01A	TCGA-X7-A8DB-01A	TCGA-X7-A8DC-01A	TCGA-X7-A8DD-01A	TCGA-X7-A8DE-01A	TCGA-X7-A8DF-01A	TCGA-X7-A8DG-01A	TCGA-X7-A8DI-01A	TCGA-X7-A8DJ-01A	TCGA-X7-A8M0-01A	TCGA-X7-A8M1-01A	TCGA-X7-A8M3-01A	TCGA-X7-A8M4-01A	TCGA-X7-A8M5-01A	TCGA-X7-A8M6-01A	TCGA-X7-A8M7-01A	TCGA-X7-A8M8-01A	TCGA-XH-A853-01A	TCGA-XM-A8R8-01A	TCGA-XM-A8R9-01A	TCGA-XM-A8RB-01A	TCGA-XM-A8RC-01A	TCGA-XM-A8RD-01A	TCGA-XM-A8RE-01A	TCGA-XM-A8RF-01A	TCGA-XM-A8RG-01A	TCGA-XM-A8RH-01A	TCGA-XM-A8RI-01A	TCGA-XM-A8RL-01A	TCGA-XM-AAZ1-01A	TCGA-XM-AAZ2-01A	TCGA-XM-AAZ3-01A	TCGA-XU-A92O-01A	TCGA-XU-A92Q-01A	TCGA-XU-A92R-01A	TCGA-XU-A92T-01A	TCGA-XU-A92U-01A	TCGA-XU-A92V-01A	TCGA-XU-A92W-01A	TCGA-XU-A92X-01A	TCGA-XU-A92Y-01A	TCGA-XU-A92Z-01A	TCGA-XU-A930-01A	TCGA-XU-A931-01A	TCGA-XU-A932-01A	TCGA-XU-A933-01A	TCGA-XU-A936-01A	TCGA-XU-AAXV-01A	TCGA-XU-AAXW-01A	TCGA-XU-AAXX-01A	TCGA-XU-AAXY-01A	TCGA-XU-AAXZ-01A	TCGA-XU-AAY0-01A	TCGA-XU-AAY1-01A	TCGA-YT-A95D-01A	TCGA-YT-A95E-01A	TCGA-YT-A95F-01A	TCGA-YT-A95G-01A	TCGA-YT-A95H-01A	TCGA-ZB-A961-01A	TCGA-ZB-A962-01A	TCGA-ZB-A963-01A	TCGA-ZB-A964-01A	TCGA-ZB-A965-01A	TCGA-ZB-A966-01A	TCGA-ZB-A969-01A	TCGA-ZB-A96A-01A	TCGA-ZB-A96B-01A	TCGA-ZB-A96C-01A	TCGA-ZB-A96D-01A	TCGA-ZB-A96E-01A	TCGA-ZB-A96F-01A	TCGA-ZB-A96G-01A	TCGA-ZB-A96H-01A	TCGA-ZB-A96I-01A	TCGA-ZB-A96K-01A	TCGA-ZB-A96L-01A	TCGA-ZB-A96M-01A	TCGA-ZB-A96O-01A	TCGA-ZB-A96P-01A	TCGA-ZB-A96Q-01A	TCGA-ZB-A96R-01A	TCGA-ZB-A96V-01A	TCGA-ZC-AAA7-01A	TCGA-ZC-AAAA-01A	TCGA-ZC-AAAF-01A	TCGA-ZC-AAAH-01A	TCGA-ZL-A9V6-01A	TCGA-ZT-A8OM-01A
hsa-miR-98-5p|0|-1	5.737024963964711	4.5781796529947	6.0051735217753395	5.4157535469335	6.720362807243769	5.46482419925756	4.61945379532229	5.97985437918233	5.12170820584947	5.19796314072566	5.26571150455433	5.05085512230407	4.781072307883179	6.12400805398129	5.49889772418426	5.8636613023570705	5.8811996382302105	5.504898922289691	5.37679490401429	4.89158483530505	5.39773186254961	5.8072355929835	5.31604920845081	5.995768886184269	5.35651853250708	6.1796442045101205	5.04133246644849	4.69423655108599	5.42743619753192	5.769102635776111	6.3133389992355005	4.976806169132731	4.83878676045037	5.7882474397657	5.30630329229833	5.00709705762704	5.68140515026521	5.00875477232243	4.9735951756596	5.435171175182989	4.89893324427811	6.149763336387959	5.15959018763106	4.99669188729004	4.983991155036151	5.2881111194109005	5.667689820285849	5.07057324150566	4.89037644527274	6.25520101441399	6.47718385690879	5.707203348742009	5.1045330887321	4.67397598343112	5.23063747511599	5.89934041250717	6.1285184834717406	6.084742590819711	5.21925392938937	6.4659690567657195	7.187780881455111	5.865716720820731	6.34574338073081	5.742956022009291	6.62504267863793	5.30646294176025	4.7939773095938705	5.4685274921945295	4.9934824592250004	5.41670736909827	3.83813221611817	4.98085523544578	5.17808239253117	5.23509012085744	5.71285253117573	6.617661429215111	5.311408155768099	5.960777726135711	5.45090685127722	5.83037597973172	5.43070835854649	3.88204094303327	6.39806899467499	5.32122310370766	7.545457147780911	6.314238182151571	4.92408035642861	4.7187793582522195	5.1094700237065895	4.58247156493798	5.47339183850005	4.67744389595675	6.031482509611401	5.10098399506693	5.57533438502888	4.5988234171493705	5.498224713665549	4.02460536872438	4.179272281851899	5.87046026744797	5.704163173340241	5.38386077677887	4.92168703841353	4.48047157374516	5.22861903309118	5.08370290369256	6.82084669427807	6.22378525857028	4.506743394281299	7.091016725663849	5.31104361048509	4.72997139284563	4.906057266795769	5.403171023012789	6.098087559965419	4.79272284350685	7.568511390237559	5.214766424430151	5.50598484520406	6.556563139993959	5.187711148284441	5.15514593142807	4.7425189100603395	5.22975229054657
hsa-miR-98-5p|0|-2	2.01294008872074	1.46496692995888	1.96416056638511	2.01959981492729	3.184590598307	2.16232528518157	2.65198807114452	2.8502498064024504	2.36324813260255	2.1578351055283003	2.92215706496584	1.86964714291218	1.5770285584742099	4.50666160144142	2.4740538421254104	3.17596438802333	2.4652495164139	2.18972984252603	1.88383832172074	1.6477642329924198	1.75793234947429	2.66929524983883	2.1402411545266102	3.82155178402394	2.18023990079207	2.55891049759989	2.92448165761072	1.80274940430477	1.81831466309535	3.1571974739274706	2.93769836090828	2.03790698782429	1.9906314575777	2.95582660562106	1.79154700836075	1.2221580161532501	2.11331323846774	1.8370410841581801	1.32319993750963	2.0495543763969097	1.54712032015378	2.9500513145476606	1.31864889597978	1.6474878519921599	1.95174695703761	1.2423636172761898	3.30972703260206	1.8895354151720198	2.3778082069925897	2.20670975004416	3.6681505905915097	2.08577316175071	1.8799499028873	3.49025344200436	2.09192058875577	2.6741258624147597	2.5984471601906	2.96784436184833	1.12090925888099	2.9888224421253997	3.39059422881054	1.84788145612845	2.57033688026734	2.14892872478355	2.2384362540366403	1.8063508969174298	0.977387866783006	2.1027592381373603	2.3416703518824	2.2607395833671298	1.52281069228883	1.6337844484862198	1.7702970242917702	1.80492365755813	2.49176568029115	3.0713795961418	1.41516987895303	2.1747300639708302	1.8804010985776103	2.45019953598625	1.7164499986157	1.7654155228707298	2.43931418969837	3.0546463684267002	3.8321428016070698	2.65365564061828	2.97898586143208	1.35825119266108	2.13353863376137	1.18616941640673	2.23951584891609	1.3369717297785801	1.7752698857348201	1.07770219507296	3.4683738053562005	1.4708798631850901	1.81789640764595	1.0329810925741998	0.74665763371308	2.8794316101878197	2.0423300890784497	1.51756000611866	2.14014198134693	0.396048952147576	1.49231814157502	0.9613222875732229	2.6491670631980098	2.44365573115913	0.8352740166639531	3.0772269088925803	1.1507220596785601	1.54960684296997	1.1105684113640402	2.2555527904313197	2.34213103406372	1.27231842221437	3.4621747549893302	1.9115099795101003	2.37881002016651	2.68927091489469	1.68500299268255	1.16149836605498	1.63942095854778	1.5856020179937198
hsa-miR-98-5p|0|0	5.11626388553906	3.76115151431421	4.9582703873855305	4.4609792761086	5.77206159856704	4.86297486622371	4.32973314098796	5.22751242325963	4.66876043886111	4.52814001019036	4.56309244871201	4.23600890889243	4.24744192321813	4.640950871062991	4.57168527107558	4.44210794523512	4.96543225792623	5.06758555698374	4.68882685319225	4.77150945862474	4.78662029303999	5.18110444276929	4.06919309888722	4.9651575171921305	4.87991270040216	5.601910085116151	4.36247171338267	4.251274060767839	5.53855105829968	4.63804025352358	5.2314887398449805	4.3207826078626	4.65636737161156	4.89593358618771	4.45069571747125	4.48073482685348	4.96113584881826	4.29664442022254	4.62408493985204	4.3277021894700995	4.42267887271155	5.39256927204103	4.638605887862731	4.3359896469566	4.19861440016039	4.01749194427352	4.80253271822332	4.54554557245169	3.82490595331234	5.35464350685574	5.66727958081354	4.97370826858693	4.30482930078697	3.9544914921062007	4.52179777947781	5.04969534952959	5.4071464030992695	5.20703237567682	4.94048007887436	5.469500461885329	5.97804530049428	4.97128428369696	5.9684024554899295	4.80553083030535	5.63468525127904	4.3325646485429905	3.76507481517178	4.535328892930099	3.68567119151618	4.62466391482642	3.2084258633097402	4.3050620475434105	4.376580922472759	4.6832279884390005	4.33779954289097	5.94205550635322	4.945757144743499	5.462612299562041	4.26825365913707	5.03519313610856	5.40869243182111	3.4922819911581997	5.2683911478053	4.4983575096547	6.24937477834039	5.52952860800521	4.58992592339259	4.2105379070756	4.64801056840072	4.16556079832134	4.8616076183644	4.11099125580328	4.8612930429149195	4.6998910149841	3.9392107539894403	3.6795055754774797	4.97674920601576	3.86801756476131	3.60707782435938	5.937073245959639	5.164996965524	4.6021897370442995	4.22665357291579	3.66542340772543	4.55791526602375	4.7058663597273895	5.85013150619946	5.17809012717046	3.8964142683201004	5.61486019839494	4.4309493665526105	4.29508214910609	4.33709550246441	4.638619789532259	5.29758181203814	4.125578430247661	6.31715788007152	5.59737583702747	6.09673243042405	6.056556977228579	5.0007098504433705	4.97396242902005	3.6260042153261	4.755811158365169
hsa-miR-99a-3p|0|+1	1.290266808774	3.47170029335087	1.42224481299809	3.4676165209986203	0.37818093052121704	1.2918877808771	3.5822211856052704	0.8491601328715479	0.9051116625856759	0.518843185645536	0.532154518208848	2.7551587207353103	3.64111094317163	2.11314970367788	0.342556612294247	2.4597312978992902	2.18046228448812	0.776053519548994	2.0267722858693897	2.93309723475207	2.74214534267875	2.04017191106561	2.8987772129465896	1.5751990550885901	2.2939910587707	1.7850535603902	1.51298658068936	2.65278363384606	3.47336598655521	2.2702021715375698	0.647976159137952	2.85059679327091	2.06576027054358	0.825728671345229	2.70262987143666	2.6241471632085296	0.8731907954378109	1.8370410841581801	2.41111139682852	2.1313597905468797	2.4246365911187797	0.9716699857691992	2.6392632214705096	2.5090188136684	2.00697893065846	3.20087299986732	2.91219543368196	2.6148427378869905	2.41743545460244	2.37087660609859	1.7265971943659801	1.88915723388441	2.57260887985962	1.6474615885576498	1.8522073624424398	1.62459487433839	2.0808084120626202	1.60743642933047	1.59168487638555	2.3619292616100096	1.79964158514036	2.1072607776472	2.04252955888294	0.425994545457557	1.88932573022735	3.5803307035622596	3.19199485624588	2.3712934237865	2.4350860954926	2.60882936254449	3.56880056477992	2.80450810230034	3.69328030330953	0.8058966550801779	2.20570997852327	0.693451105963756	3.30599881444155	1.57857471729299	2.55107680519786	1.7319464269854798	0.7252781436953158	2.6901727673545497	2.47077152439463	0.981495738786443	2.08149333206833	1.4668615501516202	1.2734320232462901	2.42719801371975	2.4483182382591404	3.96133507854439	2.7852946743289304	3.7780377116741097	2.4967492781378198	1.9171182620522902	1.64879656782424	0.0	1.05826724752255	3.6448633403226296	3.0211174021458	2.5792518061218903	2.69645220829958	2.0909761214603897	1.80704152968723	3.66542340772543	3.3794889217421096	3.060043217105	2.45472667244948	2.40097696415546	2.92783029646045	2.39269516253889	3.54022646430439	3.17484149985281	3.3375457164071	0.505345842638038	0.42138136198708603	3.3754078030971097	1.4424789022123	1.38470305964318	0.5282897420389471	2.07238301521879	2.68155006238861	1.68993126317515	3.2995744049225	2.17067107737136
hsa-miR-99a-3p|0|0	1.6638451979425999	3.45635558755305	2.01955438234998	2.90087725428784	0.6775344909230059	1.73012765355768	6.045490867094151	1.26456094811669	1.6698085043818403	1.2006410127776599	1.3568791082931497	3.32128952021007	3.33165419454198	2.9359680758233497	1.2265135877600601	2.4169444270657303	2.3500066106443502	1.6495328184470202	2.7986022858250696	2.97719488087365	3.0025317032557406	1.8456390379840901	3.36850795937522	1.2867805338378502	2.6335425129788796	1.53738929299149	2.80198800698071	3.57151855637163	4.482978178532389	2.62984348080508	0.772908071217736	3.54845438284239	2.2052104820701497	1.64347876299945	2.80297912746477	2.93824273667552	0.0	2.23215416047577	2.0677025311539503	2.60216076271342	2.9337208449410404	0.84873767114199	3.2045761817069103	3.15244997223983	2.111477490175	3.35325877278596	2.7509443641643303	3.02127347272259	3.39956103994793	2.2911270244341897	1.9888881410158998	2.4132421490744	2.46895823107322	2.3966085438018303	2.7810814513170694	1.9824748174603601	2.1735592247392903	2.4722561806636603	2.23031193199649	3.17908611059331	1.9705666725138602	2.4255245044963902	1.6824689481929498	0.425994545457557	3.8602777379279303	3.6616702182695096	3.7020287620845496	2.8818437784414903	2.38913418534772	2.83718767075383	3.3739984191948396	2.99221299911494	3.8702183421792298	0.8058966550801779	2.41565537618898	2.8422695004553997	3.16416390753825	1.9648444736365198	2.46610338484148	1.80750059253637	0.7252781436953158	4.22270089586975	2.2708346068025698	1.91116072354036	2.53519201281243	2.30320242583845	2.0839549661663797	2.82753341324742	3.2020012343509	3.6202447869700998	3.3869576098272	3.7957621185595203	2.68970079464625	2.51610461261984	2.55621967311516	0.669604011702691	1.5774665371656698	3.3807617338902003	2.52238406236144	3.2162729536892	3.3051996210798995	2.50020558849219	2.68994471942109	3.51408093541371	3.50000539905265	3.13971877665659	1.50871640323746	2.5646023441156602	2.9064332954999603	2.4868832177974904	3.40431427614581	3.0404805516488396	3.0794102369587497	1.6310194857729798	0.42138136198708603	3.21971509266221	2.55269956693044	2.70576846552037	0.914133546718869	2.32402139429602	3.18953556732076	1.31282519759162	2.95062565924473	2.32269548160328
hsa-miR-99a-5p|+1|-1	2.4160826594614	4.54954244200584	3.1357306488207297	5.03584176635829	0.6775344909230059	2.3379252704866897	5.96326878967428	2.9657549533499106	2.1669588932701997	2.86308319914256	1.29265413588528	3.7586035007250898	4.6810363555564205	4.06563380266424	1.8797121986739098	3.39019309934486	2.93395348592377	2.2629383739311	3.81438805710945	3.71036022687594	4.19665557317039	2.70799407867105	4.61469374079331	2.31020400611358	3.3108748978359004	2.96260690108733	3.57507200439823	4.29765626912911	4.27619331259201	3.4554222458363197	0.772908071217736	4.46304184206138	3.4004882272292996	2.8045353462943705	4.52603753655524	4.5745158169526	0.5016733200383839	4.066794134268741	2.99053699816321	3.8604870730318304	4.07920163470302	1.76671107721775	3.94325267896365	4.508133190645769	3.6922727982959302	5.41476727128076	3.35532730029938	4.1422568853305	4.62015526769311	2.80336338931194	3.07438115073465	3.84656647475102	4.07703230545279	2.71046600905606	2.7810814513170694	3.11098188240932	3.89771925182936	3.4303635178118097	2.91562359102191	4.4398136971792805	3.63051721120692	3.97921051258944	1.73974191569696	0.599553480645594	2.89209439290649	4.7067738886881605	4.50483008980051	3.9944618711271	3.58735480467259	4.578032797447349	3.61365182961271	4.5237709771768495	5.134182799954741	1.69808332290701	3.0401963276287	3.2221072633758503	3.0718475961386402	3.52920105041531	3.30500401486356	2.9610071454562203	1.2056669332953702	4.22270089586975	3.61340679669446	2.33926978832019	4.22699733337451	2.82920885801163	2.7375651723198504	4.3498183966335	3.4575235169168503	4.98237592856237	4.24728426365057	5.5216242750004	3.5235312224899196	3.7243652729608	4.04965193421662	0.478979611619265	2.25957416161889	3.43759160939548	2.95958664290455	1.55347185739032	4.20095629293342	3.90428960066754	3.6797152003359104	4.6534204634259	3.7391820439492296	3.32155147776856	1.96353978479725	3.7061913496333396	4.09862417431163	3.44888436995347	4.14851567803146	4.11957820780128	3.7988792732953103	1.89782641975058	0.42138136198708603	4.82009032625833	3.48079394665254	2.29656628668863	0.5282897420389471	2.22856607182565	3.15007472992231	2.15811388207698	4.17915838330404	2.7012513647162204
hsa-miR-99a-5p|-1|-1	4.32795125328544	6.415996185277411	5.486498782343	6.89984089196006	1.6994474124537302	4.41134167015769	7.53905398473592	4.83034293606093	4.59253298050185	4.65747598007267	3.70535354172925	5.86338727572803	6.222545835676299	5.90658368207235	3.97637190711291	5.23466076695062	5.3573205254412	4.38876282471712	6.06018680685011	5.679627240382009	5.901089419179961	4.704678582058611	6.335169184830461	4.2061693950933305	5.77420662048899	4.62338043722163	5.52713478395304	5.709633156757341	6.711824963454419	5.45107328057264	2.39293932216263	6.28701157279726	5.332733945348219	4.2300408527032	6.182461430952539	6.3124778821182	1.71685984904877	5.36455336488879	4.99923229140504	5.41080629200925	5.45911498739138	4.1292041978208305	5.79552871034904	5.536993680877639	5.0179986914526	6.362269354720469	6.00822152563696	5.94275219664904	5.880099523135849	5.63054244713745	5.27710020075886	5.6732023156599105	5.609956047031549	4.43884825246593	5.00489317616244	5.478358322481969	5.53501535027109	5.45907357145684	5.3317490071506395	5.71669752715878	4.76940058770309	5.66866381920461	4.59320848157549	1.97075646892232	5.13528173636971	6.899137356275361	6.25878252912975	5.5177825560453	5.9823122384142104	5.778151313825259	6.281951055253151	6.09731794064558	7.23127752224715	3.87946922673358	5.22570646427757	4.76705942028744	5.48849356494308	5.298639513600611	5.622694173123831	4.81489358603945	3.94212273521932	6.24465120783926	5.959222043259129	4.60811581150621	6.10385840076013	5.10935151061393	4.54057237393679	5.920735796153001	5.98661871560303	6.70981599705429	6.30405462028834	6.849196127276059	5.9300218348375	5.39557193490991	5.09829345227422	3.11740781543334	4.013819966063109	6.05970963536844	5.552370791056401	4.6146615269736	5.8389105942428206	5.769853573387691	5.48704566893565	6.63061942449507	6.52904575144252	6.052012883501231	5.15665159755834	5.42171484549228	5.810385723459031	5.2554829582772005	6.555933219602389	6.373532939691	6.62031943974105	4.9538075035614	3.4379024839410297	6.67785740244192	5.69942985668793	4.861985225137049	2.70658163085105	5.36010440251804	5.76595932225721	4.85568359148466	6.106125395219691	5.27705883015725
hsa-miR-99a-5p|0|-1	10.3307452507746	12.5874099714674	11.1366488204933	13.023935577218099	6.63810243560401	10.2375638129742	13.5027291516505	10.7508072716083	10.4667833320486	10.4233377232124	9.55798457768476	11.844234314912699	12.251857300748402	12.1847729564748	10.039426910544199	11.231201449758501	10.978748639062	10.0084299891576	12.227140080950198	11.546501919414501	12.330016066872199	10.2144039266703	12.7393745345789	10.1770747667311	11.701103615628499	10.685947476310801	11.7759035058306	11.8470056651856	11.9919946742523	11.2489284260906	8.02451959204361	12.5510472136831	11.314009673808698	10.6176117579939	12.4481500275909	12.406591989403	7.1494908360940395	11.7605410824784	10.936407842599001	12.0786325939686	11.9029731913729	9.560008152824599	11.8633304309051	11.9167796235433	11.446760418437	12.9621734358619	11.713434453311901	12.3498633256934	12.512601569757301	10.9206919620782	10.7219985244514	12.016367472127099	11.6993055193464	10.3599437554831	10.9771995998332	11.180771000767901	11.7585297613869	11.361183057945302	10.9435114973259	12.2953811819	11.4996231374108	12.072807104669002	10.899145005555802	7.720261290271111	11.0822003548962	12.9284486200227	12.5765206062515	12.145524864859901	12.254901485425599	12.3953934106334	12.3161017369718	12.5825230735006	13.408964642474	9.3574473501861	11.197048015917499	10.7774536096682	11.174282023685	10.937375055121699	11.4626179697907	10.9278230825252	9.34568606444131	12.1145140369684	11.8334716541537	10.507096835859699	12.0974126078186	10.5995366219297	10.613211437619599	12.201000680749098	11.746289112135198	12.8679507422278	12.185547479983	13.0861295198331	11.746274754745901	11.2985739769732	11.537558793150401	8.4827851026196	9.384389679009251	11.7194832426985	11.002092613136101	9.98813310827515	11.745713120587801	11.651656010411301	11.282333945888901	12.608244985604301	12.4012756974121	11.7660124815477	10.653381192348	11.5590485814604	12.055867834184001	11.3926273036075	12.5610028709923	12.1549328540736	12.287644979104801	10.029638683833301	8.42601527322422	12.578983334151198	11.3988561601108	9.69948444193083	7.700150128498759	10.570228321482	11.5745449688893	10.178334850662802	11.9662993083322	11.264521419439399
hsa-miR-99a-5p|0|-2	5.20940451846083	7.13739461372689	5.42628315989511	7.43581245372224	1.82678943593079	4.98016138215321	9.21277193121825	5.923818701239259	5.95117017940584	4.9778667805535495	6.339157428955049	6.36977206678394	6.94237547722035	9.51552151131667	4.60384248807658	7.47566337583455	5.485718201459969	4.233504820578601	6.77335003551453	5.93013171797925	7.00350828676072	5.65710384420786	7.47035499248179	6.5161617605093	5.96232424981329	5.10571740519687	7.53105580006487	6.11776216625417	6.210316844375299	7.0047042162184905	2.99011329147914	7.0906951710334	5.76345211325702	6.712758615722731	6.9346873261324005	6.83248337914878	2.11331323846774	6.31232640505813	5.33745702167136	6.78039201334249	6.57544921742965	4.38286965087973	6.3944073766023495	6.70364362513992	6.34009950354692	7.442543770174151	7.4408138666758	6.835286735771611	7.79453450283893	5.22115066847748	6.168592100209709	6.373942036373861	6.295206147627409	5.6937963976759	5.685662360027139	5.63274219237661	6.10810071110121	7.38799484688905	5.66808457451772	7.5622760780612195	6.444882353675309	6.79767993192021	6.00973537269285	2.77388493075	5.8100996408965395	7.32702852675959	7.28382724883351	6.89979374055871	7.146857205032259	7.61070810591689	6.46136324414376	7.42635865086378	8.01816677512307	3.48875116270283	6.4922488085983705	6.29373809634919	5.59736335019755	5.163678827915549	6.735993980838231	5.85284137601792	3.9111369963064404	6.43491607491212	6.477646213640621	6.55808793957026	6.816035995645599	5.16498171327571	7.0108616390162	6.99619797352245	6.20110264281384	7.69277961973918	6.524241554641429	7.77753081558809	6.29529420072158	5.9690648033111104	8.83452946810455	3.08430128511979	3.7493124827159305	6.168634468018099	5.17318257397102	4.30738069611067	6.626824614355019	6.229910892915879	5.83590622786734	7.485162208399419	7.00186018909742	5.91153230489716	5.05733898047591	6.8830170278133	6.79602023832143	6.3567294604502	6.96914089907614	6.7372042744095095	6.77231328260092	5.244612945126111	2.8962670271645297	7.00045763928648	6.44592601496972	3.69697099039074	3.23299089442365	5.11524073803976	5.8667724958651695	4.3074885284220805	6.43912717266849	5.7151864233581104
hsa-miR-99a-5p|0|-3	1.7282133256890202	4.14296417457942	2.76632210864473	4.425227403096519	0.20144695720006797	2.25279531017072	4.9199400515823495	2.80959744794288	2.95667804949552	2.7282419996899403	2.26054990837565	3.32128952021007	3.89577081910146	5.675730584770321	1.77062389052562	4.1340380873584195	2.96038875197502	1.41270578239852	3.77442352359206	3.01998451346506	3.9838733531022994	2.5886369018565496	4.90980816427588	3.0034530068667595	3.1388501907134105	1.89457530836938	3.8675029373942102	2.57958796526481	2.8483725258498995	3.4554222458363197	0.772908071217736	4.337299851487971	2.33236159982944	2.9194650301842797	3.64254860946992	4.04400875128254	0.5016733200383839	3.8425986763375897	2.2496007577486004	3.7352623783298498	3.4771507685469003	1.28786470323739	3.47075643895176	3.2200540754628397	3.0956698510327705	4.3428922910997905	3.35532730029938	4.10693062351051	4.08077872776877	2.48279889234374	2.3572821005558198	3.2710372907376004	3.64930483583673	2.8015506818506606	3.0319130005262704	2.6741258624147597	3.4183688986029903	3.1998131087124597	3.1243905161225296	4.31559146370469	3.66412795227784	4.1328746732248	2.60156991921966	0.228663776719083	2.82484847638162	4.1072001607147	4.33515212214685	3.93353843234335	3.4373815685887097	4.647426180180481	3.63556518774558	4.65926135260367	4.8744080263612	0.9982985451556949	3.43661504360912	2.90304729347843	2.7530875205243097	2.2227549246012797	3.74450612392558	3.0257139836178304	1.3967340096507002	3.03547560584328	3.5992436990486003	2.99711149899714	3.84266653672235	2.48904429387005	3.1200594440105496	4.08322786779764	3.36067523707624	4.64684606235134	3.4497411701883	5.08313664047378	3.9947570241713195	3.22188291818367	5.13633553188643	1.3645893338809298	1.81789640764595	3.3514846563384997	2.8280444321665095	1.68333151571612	4.0527213554050805	3.6603982718614	3.6539066319383595	4.79967948746642	4.21469817840544	3.060043217105	2.55522012417929	4.0200124486899105	4.22499887732382	3.9891219040956605	4.3714417420278995	3.75786897400912	4.14788827387472	2.3770226292325	0.747102427726395	4.31703163243453	3.38519775649296	1.38470305964318	0.7340724574280509	2.17836053695836	2.50512315146269	1.89575700852203	3.7132027319042598	3.28626304146626
