	TCGA-N5-A4R8-01A	TCGA-N5-A4RA-01A	TCGA-N5-A4RD-01A	TCGA-N5-A4RF-01A	TCGA-N5-A4RJ-01A	TCGA-N5-A4RM-01A	TCGA-N5-A4RN-01A	TCGA-N5-A4RO-01A	TCGA-N5-A4RS-01A	TCGA-N5-A4RT-01A	TCGA-N5-A4RU-01A	TCGA-N5-A4RV-01A	TCGA-N5-A59E-01A	TCGA-N5-A59F-01A	TCGA-N6-A4V9-01A	TCGA-N6-A4VC-01A	TCGA-N6-A4VD-01A	TCGA-N6-A4VE-01A	TCGA-N6-A4VF-01A	TCGA-N6-A4VG-01A	TCGA-N7-A4Y0-01A	TCGA-N7-A4Y5-01A	TCGA-N7-A4Y8-01A	TCGA-N7-A59B-01A	TCGA-N8-A4PI-01A	TCGA-N8-A4PL-01A	TCGA-N8-A4PM-01A	TCGA-N8-A4PN-01A	TCGA-N8-A4PO-01A	TCGA-N8-A4PP-01A	TCGA-N8-A4PQ-01A	TCGA-N8-A56S-01A	TCGA-N9-A4PZ-01A	TCGA-N9-A4Q1-01A	TCGA-N9-A4Q3-01A	TCGA-N9-A4Q4-01A	TCGA-N9-A4Q7-01A	TCGA-N9-A4Q8-01A	TCGA-NA-A4QV-01A	TCGA-NA-A4QW-01A	TCGA-NA-A4QX-01A	TCGA-NA-A4QY-01A	TCGA-NA-A4R0-01A	TCGA-NA-A4R1-01A	TCGA-NA-A5I1-01A	TCGA-ND-A4W6-01A	TCGA-ND-A4WA-01A	TCGA-ND-A4WC-01A	TCGA-ND-A4WF-01A	TCGA-NF-A4WU-01A	TCGA-NF-A4WX-01A	TCGA-NF-A4X2-01A	TCGA-NF-A5CP-01A	TCGA-NG-A4VU-01A	TCGA-NG-A4VW-01A	TCGA-QM-A5NM-01A	TCGA-QN-A5NN-01A
hsa-miR-625-3p|0|+1	4.9834425121437596	3.5678600957165294	4.23504683213556	5.54003937118612	4.7483313461840595	5.28182254976545	6.820733444395291	5.39805363744462	5.11286437762449	4.85527006719683	4.01557626442136	3.63132427097556	5.52162769873183	3.8034307748966496	4.15649698034901	4.2119991055896495	6.483976086264911	5.49615280691848	4.743589616714821	3.3931498948869403	5.3458275800587804	3.70841375394647	5.49407218190969	5.71585613039714	4.3883937419329	5.13566331765824	4.64644796749334	4.16750491908636	5.1118891248140494	4.49944702635857	5.05100162631397	4.95871048378423	4.32401538191208	4.67768438546751	5.54290241321187	3.1853005819035	3.20956630173159	5.7911357530553	5.288850105660081	4.785930730447059	4.45278539326764	5.7780953741358605	3.58656478795255	6.6961088136622795	4.074548885576459	5.026550268151009	4.28225716120227	4.7867989643664295	5.313948813187309	5.33859208586163	5.01460757715974	5.7303783242177495	5.04095616448771	4.37455819449444	3.52159493701802	6.26683519731584	3.0049826627719303
hsa-miR-625-3p|0|-1	4.7312677886373296	3.20087456533347	4.40657759515899	5.459399986591349	4.47282820963829	4.5258704510964405	5.436523617976099	5.260695925691089	5.31090157328999	5.756627327183209	3.8968432367462498	3.78462377346457	4.991934615063861	4.100599337174	3.4390722400899905	4.2119991055896495	5.94427077753273	5.330217843160081	5.0530880768911794	4.49607804254665	5.26058021250586	2.661271985956	5.20587315619242	5.78561894930986	4.587677201409219	4.64012834089517	5.47932574501722	4.577771452726849	3.9719107107577902	4.68138639877487	4.46737170253049	4.99063899212106	4.01998344444881	3.8150451525393096	5.61181740246954	3.59446809646676	4.4477944699607805	5.85145031935665	5.71967831578444	4.69393052731317	4.05380876377531	5.1696855550631104	4.17838144967978	6.3371281122978305	3.86635758499073	4.91305479233825	4.20024854111934	5.86760892367457	4.29205390263633	5.21553433484504	5.0413734931408705	6.34424847392325	5.777422492450969	3.41755339431486	2.64204663099046	5.35903928744583	3.795359204954
hsa-miR-625-3p|0|-2	2.29352578732222	2.16444605726379	2.1050273399228896	3.1442096511473	2.63493173942353	1.61200848616256	3.0769982894087797	3.84832903791451	3.7430119893430196	3.4656925704175494	2.2245430064304905	1.8637736152717799	2.38819765112123	3.4782148931501604	2.35865171050086	2.1926583130571298	3.0102913535191202	2.9755087441737	3.72507263744366	3.3536475812569497	3.1964453868983598	0.438357118038389	2.42021841820429	4.099684500778499	2.18441228852829	2.4781814092748	3.59449324286452	2.7069715103815	2.20950750617084	2.89104293742245	3.31003909665952	2.89471356015284	2.52537715945116	3.1346537413162703	3.3689821477862596	1.3169843360273799	5.82758052306732	3.6418580363701003	4.16176994478754	2.65153796819407	2.15025314680992	2.53190691286499	3.9348846940655298	3.5544265479883506	2.31095861723376	3.80177741710285	1.3855936341662698	4.42780662349543	1.9254343086480301	3.8783627964475205	2.06280031182402	3.1512009610425	4.447469422244129	1.31617108763051	0.764647991345884	3.34139688780949	1.8228412512301102
hsa-miR-625-3p|0|0	6.57948636804906	5.778291966948889	6.0584233225501505	7.5245440907176695	6.69254001349643	6.80441257099344	7.9316133837545	7.28628520924372	7.005145805966821	7.348917885694309	6.34306898430217	5.70773190449763	6.91315201507782	5.9942053496193495	6.09450976395008	6.071130751122099	8.04857143832673	7.8939334305724405	7.25507470476676	6.17441666853338	7.54308560317884	4.91240794072733	7.260573506601269	7.9892870115313395	6.752289012303651	6.474804877608171	7.027003842751251	6.3978675653874095	6.4688530875170995	6.3764931311434605	6.55717883543004	6.9419789631246696	6.041960098223151	5.98324616271954	7.57703975259542	5.184622230898981	7.162157339887	8.285615188158259	7.409266965114031	7.0035135745805395	6.108263204333721	7.281493566415759	6.300056399660179	8.089604736926871	6.46832486297075	7.09407296378155	6.293041812641491	7.84657725116852	6.487885094641871	7.19312203248252	6.688584152859429	7.850254188178081	7.94798160855689	5.8670732056123205	4.54637426880287	7.38538735090644	5.48309896555925
hsa-miR-628-5p|0|0	3.79476326406646	3.06620001125427	3.0236896267332702	2.9688756862457697	3.1255408360415204	3.15918669620592	1.92199349620376	3.74909826256644	3.41601026605756	3.62103454332271	2.7203450094808197	2.2054120640605097	1.84320946289843	3.4287376748129397	1.3718607862206	2.47131960494448	3.3798559231485297	2.50045080310917	2.8894888512852206	2.35461112131688	1.73700344537615	2.39526145426237	3.57062094720824	2.80511398211346	4.1208121070290105	1.8833785100422298	2.73500996667201	2.32311563015931	1.54002036735447	2.4306352594723704	2.56762574299026	2.86056376343939	1.2215844808471799	2.24356687304611	3.99371507282786	2.92694502807594	3.5850785738115603	3.79010527364532	2.8961474729679306	2.86907282568773	1.7574011276599801	2.86668833989067	3.2735266493342996	2.98365299068203	2.8904217976462596	2.08287117003051	3.0299785131877797	2.26320083138258	2.53541818020435	3.65299850361413	2.30293986662634	3.36342285359762	2.01911706922208	2.12187692209078	3.28346884662062	2.1695533091741397	1.90032998249001
hsa-miR-629-5p|+4|+6	2.2349308561777796	3.20087456533347	1.9159910656942298	2.59901066053871	2.08225891981579	1.97755261453444	3.5475660918734597	1.37608630009215	2.13564561292918	3.62103454332271	2.1743761685581697	3.1568419138542003	3.4438367437969304	2.55685147544871	2.35865171050086	2.1926583130571298	2.26983768250448	1.5663403190586103	2.37128136148547	1.8858665850232499	3.5236113270033105	2.88578645890939	3.57062094720824	2.2158527148112404	3.23578259748339	2.25251630719823	2.62904559747306	2.4792652688492205	1.87624405795266	2.6009579944258197	2.8750770614420005	2.3716500872224597	2.26477402133425	1.7375960464952	2.72222961607648	2.70921633364553	2.05072213422483	2.60072094187652	2.00265469542618	3.02823510838448	2.65325645596892	2.86668833989067	2.09780218671722	2.6281666295566803	2.13622706974814	2.56847042312432	1.95128570056575	1.87199643334198	2.8066975282835602	3.48046808324719	2.4698728534059597	3.05672379054676	2.11467830882156	1.69379497487799	2.27627474214531	2.50210678102745	2.60301379979059
hsa-miR-629-5p|0|+1	6.513230428765779	7.443960815614611	6.18691263009657	6.5674096275335705	5.81171667612844	6.1181331986076	8.3403522786198	6.36975260692868	5.679091351929509	7.653409983417151	6.10940204818596	6.858357764371691	7.656019633944711	5.9899473890826	6.46503225852694	5.861546711768169	6.0504964850699805	5.2488303001542596	5.2524318355555195	5.39731131735919	7.286996463546621	6.88037769394521	7.74330966023612	6.2674604964695195	6.2375203693389905	5.84491251476044	5.8355423625666605	6.982564061050851	5.32602367068668	6.46189797361783	6.71052559574804	6.820663365007429	6.39500351316522	6.60047356846012	6.2803239052841695	6.15173799877781	5.79732265471544	6.8131363680871395	6.193314654210111	7.13177774091145	7.149760591629831	5.82369798424765	5.41650458308268	6.84082680484848	5.79999609175107	7.17014795787788	6.37942198859795	5.56580295598954	6.79105400673242	6.94179698443331	5.88536338607434	6.36411025715567	5.827645042969261	6.20969009434302	6.4993084488828	6.95920594216303	7.057010247763361
hsa-miR-629-5p|0|+2	3.77433534867699	4.55683941967733	3.5963291469317	3.8485560016045	2.79291338569341	3.79994468731201	6.209276989481849	3.2654994726745703	3.6288937131938703	4.4618996178189905	2.8538351764060597	3.79909453153047	5.40630457315253	2.64614663912886	4.18196511607405	3.93412789698991	3.73879214800433	2.62035260856853	3.15393413380525	2.54200317405264	4.11552817074041	4.40860593695888	4.57596167966302	4.20528393286544	3.9242579641128397	3.7697809856143	2.57299426294862	3.5920372764520097	3.01069902513073	3.98758352009106	3.7228467214722802	3.81228233000866	4.22472948918468	4.36542929054865	3.8350661526247203	3.46126746312142	2.9409480622257	3.68037226812464	3.73507636093808	4.60579511097821	4.632783206467731	3.3666658226629402	2.7276657694749598	4.33585967367204	3.21747876421512	4.2148665100246	3.85199422030989	2.6601015165677797	4.2472009028960604	5.48279611928294	3.41754549430305	3.4402791948048597	2.82918243889144	3.60588874374132	4.33780197907777	4.9957751495639	3.77493062981134
hsa-miR-629-5p|0|0	3.8543668119266403	5.30441059770454	4.55986401228221	4.12439494145206	4.51879072921117	4.1254996979427405	5.839308981695441	4.81382004937916	4.495314094285741	5.237923851718611	3.88129024035555	4.9991152765467195	5.315461285654901	4.59132775022818	5.24193794506392	3.7721481495566	3.9729360325790797	2.9755087441737	3.77305591124326	3.48741791997944	4.79879392190382	4.28267248488409	5.562105946307041	5.05698452079098	4.15710236082435	4.14356957099362	3.9865287272890098	4.915179316483191	3.2023143044004603	5.033534572359129	4.25327402612952	4.80558421933167	4.78871387726278	4.3977479789538	4.50928870339642	3.76243111685125	4.6644419236202195	4.433047132257929	4.3858386896720996	4.83844033602144	4.75088499019517	3.8422795032914103	3.88998454144508	4.71897365012864	3.6664961849941498	5.01971246544087	4.62376847899041	3.75935052766036	4.52282832333243	5.65506432297992	3.89941852149418	3.9673178374193196	4.2511556231847	3.7724528106193	4.92391584714232	5.08935439003174	5.4121184548936
hsa-miR-651-5p|0|0	2.96890608354739	3.83967080084297	4.7908052605334905	3.47475012669619	2.3084538381083397	3.7056242819462297	2.23856807464816	3.64253478421761	2.436332034451	3.97799116853216	3.6621800702447005	4.06165346239166	3.96230133152062	2.8849999949695198	2.1679010640266396	2.08637323659869	3.94566348796355	3.14504162376827	3.0277621151762997	1.82938969290552	0.0	2.7400566696390296	3.92083555732202	2.50770570151888	2.55457578506863	2.25251630719823	3.62237655677736	3.0098619275135694	0.8181915757735909	1.00961856188561	2.0182321131325	3.7576614028364506	3.6778411984313197	3.1088558899312204	2.8101661134234797	3.8503023758932997	3.08149999226276	2.6788884201255097	2.78063059574679	4.37643072909552	2.87755341166983	2.86668833989067	3.79576123870372	3.5544265479883506	2.36479639982995	1.510671184623	3.12193934298044	2.5706377613963	1.9254343086480301	3.9239986703811	2.4698728534059597	3.2398695788096	1.80661309303302	3.41755339431486	2.9981149936548297	4.32547595073523	1.9738680047747401
hsa-miR-652-3p|0|+1	3.138332087353	3.2326666290494197	3.4116991029557298	2.71470293861625	3.31980156304959	2.26894862123173	2.9952417273014404	2.6837304741552996	2.60679893793343	3.0394693324956297	2.91621708770338	1.68831810444483	2.78282481821658	2.55685147544871	2.60448248038546	2.63107312155058	2.90094705742864	3.4008705468819795	2.37128136148547	1.8858665850232499	3.0000473138572596	2.48948762543932	2.68720643680464	4.03240364613029	3.96576954551858	1.9848876402075	2.32408823286309	3.3163769078926	2.97613445761734	2.4306352594723704	2.77969245419028	3.0841994484777002	2.3747252760932995	3.5723668202825296	1.8858771657301798	2.3357734703417004	2.30127046837225	2.01419032028153	3.2619034886055602	4.11781106902933	2.82466297914199	3.1789024002510398	1.7412567355940902	3.35235638113907	2.8150684771452896	2.27886801629375	3.20838797612106	1.53619063309851	3.03495047821938	3.05758597630611	2.7870007805080497	3.36342285359762	1.80661309303302	3.20088732372913	3.56484259808196	2.6876522544962205	3.1705250119303594
hsa-miR-652-3p|0|0	3.77433534867699	3.8601695255590296	4.3793682829496	3.9464804339214505	4.48445684604846	3.00930889352852	3.22780107354547	3.1142066575398397	3.2713599525626402	4.91655012518443	4.71348848689349	2.85830862613698	2.62670711350649	4.3601454466169605	3.10812287143332	4.10718207259812	3.67379598817046	4.06110228352728	2.7365444062658	3.5411570355106003	2.16996705828095	3.6686855509111296	3.35742617910333	4.88965317303463	4.22705400245332	3.0925905347754705	3.96491234102492	4.56620620060734	2.94072141097623	4.21453135497018	3.98048142535995	3.5375806089608903	3.07404179247769	3.84660675003924	3.11646325989811	3.56879368550404	4.25346099513374	4.68111362020079	3.5534338627463997	4.55439974078879	4.07660779414733	3.7097612883939504	3.52915656767858	3.40558863479874	4.5632023672977695	3.06999474523129	3.53266152507808	3.54121131287808	4.418807752650389	4.38201070301155	2.50875347882285	3.74298290870725	4.27203356945672	3.84903784651632	3.938152712292	3.64020704924934	4.8042307079734
hsa-miR-653-5p|+3|+4	3.16995414726175	3.8188766141117	3.5644700941379703	3.6301838281770005	3.34553494351439	1.4662076740550403	1.51583461357319	2.4509530406382902	2.6850295583335297	2.04961346423356	1.8300798570172199	0.18767335549557898	3.27877850179915	2.41160445462943	2.2664266837068103	3.6654438170458996	4.30884068580322	0.575681456368225	4.39063975225151	3.1611401913002597	1.11550633382342	8.38543828209791	3.7563290984004505	3.63893992271143	3.42625047258856	4.005447570046299	2.32408823286309	2.4792652688492205	2.37783711490693	1.23337984349566	2.56762574299026	2.99256519351544	2.20648750955571	2.7568417075695497	3.0815483745592798	3.87145868048455	2.30127046837225	1.42687243776492	4.4998077497913895	4.08920437727565	4.26704545041315	1.4658642957939199	2.96263451441948	2.09186621085908	2.8904217976462596	2.95999778666637	4.1428661655713706	1.33355053588463	2.06980499266461	4.38201070301155	3.1488114600064803	3.1962163638543304	3.8951953062218303	4.656107949194349	3.1191087135527797	5.23048925459294	2.04383869892955
hsa-miR-654-3p|0|-2	2.5066611593565296	10.0802261357465	1.5105331418098602	0.814596773496861	2.2551422845842097	7.6871268662977	5.827546308715969	7.30678530540459	5.55958319658023	2.2533662064869198	8.24714308266175	7.84255410382311	2.4516222905294196	5.67686523931768	7.69437735361799	2.7748870766402995	0.0	3.5592945594727303	0.8035229695377379	1.43433625839746	2.77263566377614	9.70446854957256	6.64414241447308	2.13263061731532	6.63496042593287	6.63172100788944	1.27167006952848	8.32104422843522	4.64619864973562	1.23337984349566	2.24942047681549	1.9845979022811397	1.53749273164791	7.055211694234519	5.78457934950263	3.04337511766063	1.5677684184828	4.68111362020079	8.270313575538651	8.24562590198853	6.6159932272721305	4.09696658668007	4.2152491804444	1.80538692602682	7.692384817128549	7.60531167575509	5.95668374217925	3.67600970180579	3.03495047821938	6.58849248750171	5.8211672368918395	0.8833930343649119	1.07745593812636	5.4168811058429895	0.0	2.10583250820291	0.665065073836271
hsa-miR-660-5p|0|+1	6.751331597072981	9.41972014788416	10.145863199438901	6.843242410523191	6.89997157606465	6.3119957111307095	7.67359813691108	5.3760497646887	4.32252588819682	5.31959569127306	5.82231190365268	5.583663867045701	5.963657383574589	7.384252930261931	5.20514768863919	3.80603172359138	5.86642164662599	5.62359053336993	6.104914800380911	5.5580069820216105	5.21599001720377	9.70262549057515	5.93996048311422	5.112334713355961	4.1208121070290105	5.9044221646834805	5.922219533218009	9.04912475059877	5.51244417405543	5.25388413229433	7.290888964753231	6.6132721194617305	8.30606216871916	8.90391016308723	5.30634711719615	6.33804975442829	6.39734134465595	5.65271770098608	7.31769489703658	10.387917789223	8.53975432060367	6.72080604429121	5.62951803588479	7.01150050208133	5.289535232620629	6.44291523865212	5.779759127547951	4.17811639726557	5.452109491884429	5.224680882545799	5.0998406904036395	6.34424847392325	6.343763168999259	10.6440270029918	7.31255557482391	7.42345781325127	7.81695325923726
hsa-miR-660-5p|0|0	5.585727497539179	8.53531986794971	8.4224572329958	5.66755989895772	5.582047535102969	4.597658103410731	5.9734528760339805	4.524799169435799	2.82981042674709	4.654069874764691	5.2439739081492	4.44882314142644	4.71011196830439	5.617380569970041	3.59887622041998	2.63107312155058	4.30884068580322	4.4810137838054	4.10842442377299	4.75297945495697	3.79012709466585	8.915332396139119	4.20242414991522	3.96183097133115	2.7573008215763597	4.56015210427846	4.69976769653457	8.48510398771579	4.29999656136144	4.47773902586516	6.02907673794104	4.84104437138629	6.19593881206611	8.13532367823965	4.06694326712841	5.8010924171754095	4.891472103083019	4.642619440851661	6.04475286261189	8.55373768617412	7.119888943470159	5.24823386959108	4.159588152659589	5.368333353293759	4.69514739330526	5.51394719762174	4.2689087127418395	2.8993576713824503	4.74342273333792	3.7320966280112304	3.2208315521645896	4.485380946100941	4.85973922739816	9.56877748604202	5.33952868570048	5.495831682918	5.947463370852031
hsa-miR-664a-3p|0|-1	2.2349308561777796	3.32404372776717	3.13633240755677	2.26123969689878	3.42009058741561	3.83006254216304	2.37411992922179	1.95313075521903	3.6485513610523794	1.93582002245624	3.0334289355316097	1.8637736152717799	2.96774095812513	2.60218980910927	3.59887622041998	3.28781751727439	3.8606089682659	2.5616469713753798	3.12956707523302	2.3940874187061802	1.73700344537615	3.4978359345508703	2.68720643680464	2.2945348315732796	3.42625047258856	1.9848876402075	2.1814277708347	2.66421502278134	2.01891105845948	1.23337984349566	1.9321324490166398	3.4936916647533898	4.62034632466979	2.3354174720177703	3.15055309261769	3.28327326000157	2.9409480622257	2.89079736251694	2.40496817063204	2.72775275369856	3.32112805294815	2.76349195589666	3.86699932904944	2.7150762223754303	2.85323705334447	3.9814330934118303	4.05227210412468	2.01451348008897	2.67742478542036	3.41804674463605	2.16370096358827	3.2822406311577703	2.9890384503708303	2.94583181506189	3.1191087135527797	3.19597144822701	1.5617575452241002
hsa-miR-664a-3p|0|0	3.8736997282682997	4.38358412063262	4.3041967408226	3.01474698977177	4.8862165693229995	5.416943391412571	3.6038165511874403	2.9451690125168697	5.18867092226561	3.7274637663895698	4.7987483084852895	3.4040663256304198	4.25674762216004	4.5339899858347	5.55622109877809	5.28493822732599	5.19299934088761	3.61809407221939	4.8293002607838496	3.1611401913002597	3.5236113270033105	4.56826704818121	4.64032377495262	4.099684500778499	4.9605133180011505	3.3425395315983097	4.60512377295566	3.7638756377904903	3.70269215378177	3.98758352009106	3.8456802788241804	4.8926520839495495	5.79240812800081	3.1346537413162703	5.16340677256147	4.73160014153721	5.1842900660912905	3.9245285347049097	3.65533405122214	3.8199954303734796	4.7366402701379196	3.9636427612649197	5.08915932527674	3.6893352037139904	4.68460134412188	5.1693225456102505	5.153216835060469	3.9128461256663596	4.32119946546743	5.24280183015646	3.33340930897831	4.448646507764001	4.65244485695637	4.6128354188301905	4.82065183920832	4.55753783722091	3.3469602107382297
